id_transacao,id_cliente,data_transacao,lugar_transacao
479203253,8724,2021-10-12,loja física
825780655,8724,2021-09-22,loja física
662636647,10741,2021-04-11,loja física
687385525,10741,2022-07-24,loja física
202583929,10741,2021-04-18,loja física
802890116,10741,2022-05-11,loja física
246912865,10741,2021-08-30,loja física
383843704,1991,2022-01-18,loja física
707408134,1991,2022-02-18,loja física
390796356,1991,2022-08-04,loja física
730082149,6931,2022-02-15,loja física
803741992,6931,2022-11-06,loja física
305709341,6931,2022-08-04,loja física
863483241,6931,2022-11-04,loja física
261742046,11096,2021-08-08,loja física
769248315,11096,2021-11-22,loja física
441099286,11096,2022-07-27,loja física
468284125,11096,2022-02-15,loja física
872469262,11096,2021-12-16,loja física
304060909,11096,2021-09-09,loja física
615259988,11096,2022-04-13,loja física
876933697,304,2021-12-23,loja física
277203995,304,2022-01-05,loja física
802896349,304,2022-12-16,loja física
223402433,3665,2021-11-07,loja física
433214997,3665,2022-02-07,loja física
604312648,3665,2022-12-22,loja física
133522225,10591,2020-08-06,loja física
421372988,10591,2022-08-06,loja física
541170958,10591,2022-04-05,loja física
729650127,10591,2022-06-15,loja física
662569881,5036,2020-11-28,loja física
666618937,5036,2022-01-10,loja física
288631937,5036,2021-11-22,loja física
526973985,5547,2021-08-07,loja física
759643839,5547,2022-08-23,loja física
119756783,5547,2022-02-15,loja física
576590798,5547,2022-01-27,loja física
603094741,5547,2022-02-13,loja física
322525671,5547,2022-06-09,loja física
463017537,7822,2021-06-04,loja física
225739796,7822,2021-10-26,loja física
368176865,7822,2022-06-09,loja física
679551598,7822,2022-05-30,loja física
686374492,7822,2021-11-24,loja física
357263281,7822,2021-07-21,loja física
598637112,7822,2022-06-15,loja física
463523937,7822,2022-11-06,loja física
811690704,8541,2022-03-08,loja física
595762751,8541,2022-08-11,loja física
782117502,8541,2022-11-25,loja física
114798222,8541,2022-11-13,loja física
769754179,10955,2022-01-07,loja física
117970988,10955,2022-11-24,loja física
891041897,10955,2022-09-24,loja física
559468621,10955,2022-06-22,loja física
714600148,4368,2021-12-03,loja física
271694298,4368,2021-12-16,loja física
613296029,4368,2022-12-10,loja física
321855977,4368,2022-09-09,loja física
754051210,9671,2022-01-26,loja física
215202061,9671,2022-11-03,loja física
475602588,2256,2022-03-29,loja física
668783758,2256,2022-06-30,loja física
594937125,2256,2022-05-18,loja física
378064917,4279,2022-03-31,loja física
727193473,4279,2022-04-18,loja física
346408256,4279,2022-04-20,loja física
145987511,5371,2022-04-08,loja física
520223608,5371,2022-07-10,loja física
508413378,9240,2022-02-07,loja física
858651410,9240,2022-12-28,loja física
690921898,9240,2022-03-08,loja física
566852200,9240,2022-05-24,loja física
110919580,9240,2022-03-02,loja física
449564850,9240,2022-03-16,loja física
438792663,9240,2022-11-05,loja física
822359996,9240,2022-03-09,loja física
643174101,9460,2021-04-18,loja física
390235770,9460,2021-09-18,loja física
878167861,9504,2021-11-06,loja física
817658658,9504,2022-01-21,loja física
546956182,9504,2022-03-20,loja física
834126239,9504,2021-11-16,loja física
206272128,9504,2022-12-12,loja física
120601237,9504,2021-11-11,loja física
767653339,9504,2022-10-19,loja física
593018651,9504,2022-06-23,loja física
773735000,9504,2022-09-24,loja física
340282039,9504,2022-01-20,loja física
363121422,9504,2022-11-04,loja física
499021585,9504,2022-04-19,loja física
580127348,9504,2022-11-28,loja física
881666622,8692,2020-09-12,loja física
742934839,8692,2021-04-17,loja física
356371279,8692,2021-08-28,loja física
774997876,8692,2020-10-29,loja física
557803286,8692,2020-09-23,loja física
361879489,448,2021-03-01,loja física
450045508,448,2021-10-30,loja física
263652762,448,2022-02-28,loja física
542648131,448,2021-10-21,loja física
548572090,448,2021-06-28,loja física
566487452,448,2021-03-16,loja física
886452965,448,2022-04-09,loja física
148316986,448,2022-05-10,loja física
432121231,448,2022-04-02,loja física
495018872,448,2021-11-08,loja física
234934795,448,2022-02-26,loja física
736359270,8314,2021-04-05,loja física
236776063,8314,2022-06-08,loja física
416802965,8314,2022-04-28,loja física
787590609,8314,2021-07-29,loja física
723429469,8314,2021-08-15,loja física
746540441,8314,2022-01-23,loja física
651498209,8314,2021-08-18,loja física
892677900,8420,2021-08-03,loja física
117513692,8420,2022-05-16,loja física
898761228,8420,2021-12-31,loja física
720026456,8420,2021-09-13,loja física
794956209,3174,2021-05-22,loja física
321649497,3174,2021-08-06,loja física
847730743,3174,2021-08-09,loja física
795159048,3174,2021-07-24,loja física
197782372,7685,2021-09-09,loja física
867859066,7685,2021-12-29,loja física
846374702,7685,2021-09-25,loja física
749906486,7685,2021-11-26,loja física
371526113,3179,2021-06-16,loja física
894796429,3179,2022-02-15,loja física
526128233,3179,2022-01-31,loja física
376978153,3179,2022-01-11,loja física
763799270,3179,2022-05-18,loja física
758391008,3179,2021-10-24,loja física
612133635,3179,2021-12-05,loja física
140860011,9780,2021-06-25,loja física
636522734,9780,2021-07-03,loja física
165551098,9780,2021-07-27,loja física
192924972,9780,2022-03-28,loja física
237339421,9780,2021-06-27,loja física
449387222,9780,2021-12-27,loja física
446771920,9780,2022-06-22,loja física
170795851,9780,2021-07-13,loja física
773587163,9780,2021-07-26,loja física
728794283,9780,2021-10-13,loja física
834274159,9780,2021-12-17,loja física
251077886,9780,2022-01-18,loja física
745188743,9780,2022-06-23,loja física
405896208,10681,2022-01-15,loja física
688080254,10681,2022-05-11,loja física
785588554,10681,2022-08-15,loja física
574797285,10681,2022-03-05,loja física
476883819,10681,2022-11-15,loja física
713217081,10681,2022-07-03,loja física
767538634,10681,2022-09-09,loja física
290362641,10681,2022-05-13,loja física
733203226,10681,2022-04-30,loja física
337014460,10681,2022-05-28,loja física
882220387,10681,2022-05-05,loja física
159171493,10681,2022-12-24,loja física
428912934,10232,2021-11-05,loja física
366250672,10232,2021-12-20,loja física
549829058,10232,2021-12-04,loja física
757215732,10232,2022-06-01,loja física
496925064,10232,2022-02-26,loja física
619677250,10232,2021-11-21,loja física
353801576,10232,2022-01-27,loja física
241686302,4184,2022-06-07,loja física
895404642,4184,2022-11-10,loja física
232236243,4184,2022-10-21,loja física
530087321,4184,2022-08-31,loja física
407672069,4184,2022-08-26,loja física
660132841,9120,2020-12-05,loja física
553064980,9120,2021-07-03,loja física
699797403,9120,2021-06-17,loja física
748423806,9120,2021-09-25,loja física
258171003,9120,2020-12-06,loja física
210164238,9120,2022-04-01,loja física
559709839,9120,2021-08-23,loja física
401825159,9120,2021-02-28,loja física
682693668,9120,2021-03-06,loja física
590386872,891,2021-09-07,loja física
602139700,891,2022-05-28,loja física
753993060,10381,2021-07-05,loja física
198389966,10381,2022-07-18,loja física
484185601,3525,2020-12-07,loja física
517713824,3525,2022-07-12,loja física
184212081,6818,2020-09-12,loja física
541364106,6818,2021-10-15,loja física
570339554,6818,2021-02-21,loja física
341621808,6818,2020-12-13,loja física
173687829,6818,2021-03-14,loja física
896996770,3526,2022-01-27,loja física
166660576,3526,2022-04-21,loja física
835945579,3526,2022-03-26,loja física
363886122,8181,2021-09-13,loja física
123760693,8181,2022-06-07,loja física
648461551,8181,2022-04-01,loja física
657701429,1029,2021-08-01,loja física
338505673,1029,2022-06-05,loja física
660514805,1029,2022-10-20,loja física
137350148,1029,2021-09-05,loja física
144259454,1029,2021-11-22,loja física
716413494,7369,2021-10-02,loja física
149332431,7369,2021-12-21,loja física
488692867,7369,2021-11-18,loja física
254836896,2574,2021-01-31,loja física
781153311,2574,2021-03-07,loja física
225450889,2574,2021-06-03,loja física
656875097,2574,2021-10-02,loja física
738792601,2574,2021-10-16,loja física
335918684,2574,2021-02-08,loja física
170460104,2574,2022-06-19,loja física
193264715,2574,2021-10-23,loja física
358481677,8159,2022-04-01,loja física
161163435,8159,2022-09-25,loja física
194380057,8159,2022-12-10,loja física
532567533,1160,2021-08-23,loja física
776460285,1160,2021-12-06,loja física
765303834,1160,2022-05-05,loja física
606807664,10242,2021-09-16,loja física
249044255,10242,2021-11-21,loja física
123861833,10242,2022-08-08,loja física
657247632,10242,2021-11-02,loja física
256844716,5253,2021-07-09,loja física
814840138,5253,2021-09-18,loja física
298797050,5253,2022-04-03,loja física
332766703,5253,2022-09-23,loja física
766050540,5966,2020-11-10,loja física
368459369,5966,2021-04-04,loja física
500661966,5966,2021-01-08,loja física
155010928,5966,2021-04-17,loja física
248193278,5966,2021-11-19,loja física
202197820,5966,2022-06-13,loja física
388268460,5314,2021-03-18,loja física
122742732,5314,2022-02-12,loja física
204105860,5314,2021-03-29,loja física
503128680,5314,2021-10-14,loja física
756744179,5314,2021-10-03,loja física
758152369,5081,2021-10-20,loja física
899483326,5081,2022-01-06,loja física
733017168,5081,2022-07-04,loja física
560178664,5123,2021-04-15,loja física
609395692,5123,2021-10-28,loja física
577989735,5123,2022-02-26,loja física
308321451,5756,2022-04-03,loja física
864025322,5756,2022-06-14,loja física
751277152,5756,2022-08-23,loja física
731574157,8036,2022-04-18,loja física
142218209,8036,2022-11-04,loja física
493298507,8036,2022-09-24,loja física
180782296,8036,2022-12-20,loja física
544426318,9058,2020-09-23,loja física
736372706,9058,2022-04-29,loja física
749637484,9058,2021-01-15,loja física
542444938,9058,2022-02-06,loja física
146533784,9058,2020-12-24,loja física
260954052,5057,2021-09-14,loja física
402339552,5057,2021-09-24,loja física
581815658,5057,2021-10-14,loja física
457333975,5057,2022-02-08,loja física
437178355,5057,2022-03-16,loja física
415496464,5057,2021-12-03,loja física
513579590,5057,2021-10-09,loja física
769485366,5057,2022-01-17,loja física
237442788,5057,2022-03-27,loja física
155398585,5057,2021-11-22,loja física
504152419,254,2022-05-17,loja física
217313374,254,2022-08-10,loja física
643895454,254,2022-12-24,loja física
329403788,254,2022-06-12,loja física
106865163,254,2022-08-23,loja física
294018211,254,2022-08-05,loja física
357067238,254,2022-07-16,loja física
639497999,4179,2021-08-20,loja física
351128971,4179,2022-05-12,loja física
226262459,4179,2021-12-20,loja física
421972454,3710,2020-10-12,loja física
890806653,3710,2020-11-24,loja física
475253305,7627,2020-12-12,loja física
884288088,7627,2021-01-27,loja física
839867162,7627,2022-06-04,loja física
677346798,7627,2021-08-08,loja física
605871156,7627,2022-06-21,loja física
400243433,4501,2021-11-10,loja física
359634615,4501,2021-12-15,loja física
774341212,4501,2021-11-21,loja física
425206894,4501,2022-04-13,loja física
586932063,4501,2022-06-30,loja física
193549001,4501,2022-11-26,loja física
598447260,4501,2022-08-08,loja física
430703177,4501,2022-10-10,loja física
393726728,4501,2022-03-27,loja física
177949498,6424,2022-01-30,loja física
554283948,6424,2022-12-10,loja física
379805080,6424,2022-02-19,loja física
605922790,3075,2021-09-11,loja física
300138314,3075,2022-11-07,loja física
567672453,3075,2022-01-14,loja física
125980045,3075,2021-10-27,loja física
388336807,3075,2022-09-27,loja física
738597414,3075,2022-03-12,loja física
613036416,3075,2022-05-21,loja física
490334609,4992,2021-09-19,loja física
693487200,4992,2021-10-07,loja física
814399677,5252,2020-10-26,loja física
374439308,5252,2021-03-15,loja física
876468953,5252,2022-09-11,loja física
399225088,7444,2021-10-19,loja física
327472136,7444,2022-04-18,loja física
136768039,7444,2021-10-29,loja física
824492499,6919,2021-06-04,loja física
710214780,6919,2022-01-07,loja física
852149259,6919,2021-09-11,loja física
385602431,3537,2020-08-17,loja física
213404509,3537,2021-03-30,loja física
252194641,3537,2021-04-18,loja física
892236525,3537,2020-10-26,loja física
201342184,10277,2021-02-21,loja física
559325026,10277,2021-12-20,loja física
207480092,10277,2022-02-17,loja física
546584878,2453,2020-08-31,loja física
365193666,2453,2021-05-22,loja física
220342791,2453,2021-02-08,loja física
184702003,2453,2021-02-05,loja física
111958382,2453,2021-06-04,loja física
551650439,2453,2020-12-23,loja física
507028050,2453,2021-12-13,loja física
885304963,2453,2020-10-24,loja física
850758738,2453,2021-07-30,loja física
264132368,2453,2020-11-09,loja física
110939173,2453,2020-09-17,loja física
623860851,2453,2021-07-07,loja física
576951179,7972,2021-09-17,loja física
677479997,7972,2022-01-14,loja física
701733663,7972,2022-03-22,loja física
178784966,7972,2021-11-01,loja física
164317691,7972,2021-12-16,loja física
883031220,7972,2021-09-23,loja física
206775020,7972,2022-08-01,loja física
694572586,7972,2022-04-05,loja física
356945093,7972,2022-04-11,loja física
789039444,895,2020-12-09,loja física
175408204,895,2021-03-30,loja física
426205462,895,2021-08-24,loja física
